id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,location,phone,display_phone,distance,business_hours,attributes,price
kemSq9mBxmPaKHQrUXPJ_g,kupfert-and-kim-toronto,Kupfert & Kim,https://s3-media3.fl.yelpcdn.com/bphoto/Y6QD9wW8nZmyzund8nR7kg/o.jpg,False,https://www.yelp.com/biz/kupfert-and-kim-toronto?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,137,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",3.9,"{'latitude': 43.6485583, 'longitude': -79.3817111}",[],"{'address1': 'First Canadian Place', 'address2': '100 King Street West', 'address3': '', 'city': 'Toronto', 'zip_code': 'M5X 1C7', 'country': 'CA', 'state': 'ON', 'display_address': ['First Canadian Place', '100 King Street West', 'Toronto, ON M5X 1C7', 'Canada']}",+14165041233,+1 416-504-1233,3107.847892424991,"[{'open': [{'is_overnight': False, 'start': '0730', 'end': '1930', 'day': 0}, {'is_overnight': False, 'start': '0730', 'end': '1930', 'day': 1}, {'is_overnight': False, 'start': '0730', 'end': '1930', 'day': 2}, {'is_overnight': False, 'start': '0730', 'end': '1930', 'day': 3}, {'is_overnight': False, 'start': '0730', 'end': '1800', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': '', 'open24_hours': None, 'waitlist_reservation': None}",$$
PyjnsWzNUTo1n2ohq0QznA,dirty-food-eatery-toronto,Dirty Food Eatery,https://s3-media1.fl.yelpcdn.com/bphoto/dM07t6cOYqRyvuVDnIEWFA/o.jpg,False,https://www.yelp.com/biz/dirty-food-eatery-toronto?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,168,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'southern', 'title': 'Southern'}]",4.5,"{'latitude': 43.66565, 'longitude': -79.47188}",[],"{'address1': '3070 Dundas Street W', 'address2': None, 'address3': '', 'city': 'Toronto', 'zip_code': 'M6P 1Z7', 'country': 'CA', 'state': 'ON', 'display_address': ['3070 Dundas Street W', 'Toronto, ON M6P 1Z7', 'Canada']}",+14168553393,+1 416-855-3393,6115.45114111934,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '1500', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '1500', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '1500', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': 'https://www.dirtyfoodto.com/menu.html', 'open24_hours': None, 'waitlist_reservation': True}",$$
U2fAN5cZTMKm9mvQns-VKw,planta-queen-entertainment-district-toronto,PLANTA Queen Entertainment District,https://s3-media2.fl.yelpcdn.com/bphoto/sU2Jr3aJG6uQTqJ5-4F3rA/o.jpg,False,https://www.yelp.com/biz/planta-queen-entertainment-district-toronto?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,203,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",4.1,"{'latitude': 43.650769, 'longitude': -79.388083}",[],"{'address1': '180 Queen St W', 'address2': None, 'address3': '', 'city': 'Toronto', 'zip_code': 'M5V 3X3', 'country': 'CA', 'state': 'ON', 'display_address': ['180 Queen St W', 'Toronto, ON M5V 3X3', 'Canada']}",+16478121210,+1 647-812-1210,2706.945219285626,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': 'https://media-cdn.getbento.com/accounts/0dd435255ed47ef59b07b494968680e4/media/E1Da39akTQHcuM5UHgTP_DIG_PlantaQueen_Toronto_DinnerMenu_Nov11.pdf', 'open24_hours': None, 'waitlist_reservation': None}",$$$
QyD1GYg_lLeG7S5kwpXwbg,gia-toronto,Gia,https://s3-media1.fl.yelpcdn.com/bphoto/Yzelpcbh-apTM6teHtMaww/o.jpg,False,https://www.yelp.com/biz/gia-toronto?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,33,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 43.6494933838893, 'longitude': -79.42318055703706}",[],"{'address1': '1214 Dundas Street W', 'address2': '', 'address3': None, 'city': 'Toronto', 'zip_code': 'M6J 3B1', 'country': 'CA', 'state': 'ON', 'display_address': ['1214 Dundas Street W', 'Toronto, ON M6J 3B1', 'Canada']}",+14165358888,+1 416-535-8888,3477.632699613498,"[{'open': [{'is_overnight': False, 'start': '1800', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1800', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1800', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2230', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2230', 'day': 4}, {'is_overnight': False, 'start': '1800', 'end': '2230', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': 'https://giarestaurant.ca', 'open24_hours': None, 'waitlist_reservation': None}",
r_BrIgzYcwo1NAuG9dLbpg,pai-northern-thai-kitchen-toronto-5,Pai Northern Thai Kitchen,https://s3-media4.fl.yelpcdn.com/bphoto/uAnTcmLEQJWkCUOtvZMALA/o.jpg,False,https://www.yelp.com/biz/pai-northern-thai-kitchen-toronto-5?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,3804,"[{'alias': 'thai', 'title': 'Thai'}]",4.4,"{'latitude': 43.64784, 'longitude': -79.38872}",[],"{'address1': '18 Duncan Street', 'address2': '', 'address3': '', 'city': 'Toronto', 'zip_code': 'M5H 3G8', 'country': 'CA', 'state': 'ON', 'display_address': ['18 Duncan Street', 'Toronto, ON M5H 3G8', 'Canada']}",+14169014724,+1 416-901-4724,3008.8509719340395,"[{'open': [{'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",$$
IE8H0V8Z5IqjMy78xbQxxg,saigon-lotus-toronto-5,Saigon Lotus,https://s3-media3.fl.yelpcdn.com/bphoto/xlMrJeym_bkFjwFyS_XFyQ/o.jpg,False,https://www.yelp.com/biz/saigon-lotus-toronto-5?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,1,"[{'alias': 'panasian', 'title': 'Pan Asian'}, {'alias': 'vegan', 'title': 'Vegan'}]",5.0,"{'latitude': 43.669007569489786, 'longitude': -79.38595839999999}",[],"{'address1': '687 Yonge Street', 'address2': '', 'address3': None, 'city': 'Toronto', 'zip_code': 'M4Y 2B2', 'country': 'CA', 'state': 'ON', 'display_address': ['687 Yonge Street', 'Toronto, ON M4Y 2B2', 'Canada']}",+14164131112,+1 416-413-1112,1052.1955374090878,[],"{'business_temp_closed': None, 'menu_url': 'https://saigonlotusonyonge.ca/menu/', 'open24_hours': None, 'waitlist_reservation': None}",
KMHh4Ekor5ij1HdCjkPJLA,hogtown-vegan-toronto,Hogtown Vegan,https://s3-media1.fl.yelpcdn.com/bphoto/VPREOHOLWyzwSIFjPO3MOw/o.jpg,False,https://www.yelp.com/biz/hogtown-vegan-toronto?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,98,"[{'alias': 'vegan', 'title': 'Vegan'}]",4.2,"{'latitude': 43.6570902297319, 'longitude': -79.40536234110446}",[],"{'address1': '382 College Street', 'address2': '', 'address3': None, 'city': 'Toronto', 'zip_code': 'M5T 1S7', 'country': 'CA', 'state': 'ON', 'display_address': ['382 College Street', 'Toronto, ON M5T 1S7', 'Canada']}",+14165467900,+1 416-546-7900,2031.3676735110307,"[{'open': [{'is_overnight': False, 'start': '1600', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1600', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1600', 'end': '2130', 'day': 4}, {'is_overnight': False, 'start': '1600', 'end': '2130', 'day': 5}, {'is_overnight': False, 'start': '1600', 'end': '2130', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",$$
kOFDVcnj-8fd3doIpCQ06A,mildreds-temple-kitchen-toronto,Mildred's Temple Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/4LWneSo8KuDjV6iJPCf8Gg/o.jpg,False,https://www.yelp.com/biz/mildreds-temple-kitchen-toronto?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,1134,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",4.0,"{'latitude': 43.6399108749312, 'longitude': -79.4204235076904}",[],"{'address1': '85 Hanna Avenue', 'address2': 'Suite 104', 'address3': '', 'city': 'Toronto', 'zip_code': 'M6K 3S3', 'country': 'CA', 'state': 'ON', 'display_address': ['85 Hanna Avenue', 'Suite 104', 'Toronto, ON M6K 3S3', 'Canada']}",+14165885695,+1 416-588-5695,4267.601506172597,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '1500', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '1500', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '1500', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '1500', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': 'https://mildreds.ca/pages/mildreds-menus', 'open24_hours': None, 'waitlist_reservation': None}",$$
XiiXu-va4hOZvpe-ZXQSGg,animal-liberation-kitchen-toronto-3,Animal Liberation Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/_5Ocl5XOcFc4HDw51WbEjg/o.jpg,False,https://www.yelp.com/biz/animal-liberation-kitchen-toronto-3?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,10,"[{'alias': 'vegan', 'title': 'Vegan'}]",4.2,"{'latitude': 43.658061, 'longitude': -79.350189}",[],"{'address1': '100 Broadview Avenue', 'address2': 'Unit 202', 'address3': None, 'city': 'Toronto', 'zip_code': 'M4M 3H3', 'country': 'CA', 'state': 'ON', 'display_address': ['100 Broadview Avenue', 'Unit 202', 'Toronto, ON M4M 3H3', 'Canada']}",+16472329790,+1 647-232-9790,4156.871703370803,"[{'open': [{'is_overnight': False, 'start': '0930', 'end': '1400', 'day': 1}, {'is_overnight': False, 'start': '0930', 'end': '1400', 'day': 2}, {'is_overnight': False, 'start': '0930', 'end': '1400', 'day': 3}, {'is_overnight': False, 'start': '0930', 'end': '1400', 'day': 4}, {'is_overnight': False, 'start': '0930', 'end': '1400', 'day': 5}, {'is_overnight': False, 'start': '0930', 'end': '1400', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",
Tv8uaK1ymZES4vjSpr1unQ,govindas-toronto,Govinda's,https://s3-media2.fl.yelpcdn.com/bphoto/6hnmbn4khOVbvPJd-4ZUIw/o.jpg,False,https://www.yelp.com/biz/govindas-toronto?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,51,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'indpak', 'title': 'Indian'}]",3.9,"{'latitude': 43.67684518603757, 'longitude': -79.3972886196434}",[],"{'address1': '243 Avenue Road', 'address2': '', 'address3': '', 'city': 'Toronto', 'zip_code': 'M5R 2J6', 'country': 'CA', 'state': 'ON', 'display_address': ['243 Avenue Road', 'Toronto, ON M5R 2J6', 'Canada']}",+18882181040,+1 888-218-1040,287.4965417074354,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '1430', 'day': 0}, {'is_overnight': False, 'start': '1800', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '1430', 'day': 1}, {'is_overnight': False, 'start': '1800', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '1430', 'day': 2}, {'is_overnight': False, 'start': '1800', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '1430', 'day': 3}, {'is_overnight': False, 'start': '1800', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '1430', 'day': 4}, {'is_overnight': False, 'start': '1800', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '1430', 'day': 5}, {'is_overnight': False, 'start': '1800', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '1430', 'day': 6}, {'is_overnight': False, 'start': '1700', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': 'http://govindasdining.blogspot.ca/p/prices-menu.html', 'open24_hours': None, 'waitlist_reservation': None}",$
ovqp9IltLJ9TsEaAhCaVkQ,the-arch-café-toronto,The Arch Café,https://s3-media3.fl.yelpcdn.com/bphoto/R4B1bERapKNhLXix_lumww/o.jpg,False,https://www.yelp.com/biz/the-arch-caf%C3%A9-toronto?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,34,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.6,"{'latitude': 43.65634473576003, 'longitude': -79.40261429703932}",[],"{'address1': '293 Augusta Ave.', 'address2': None, 'address3': '', 'city': 'Toronto', 'zip_code': 'M5T 2M2', 'country': 'CA', 'state': 'ON', 'display_address': ['293 Augusta Ave.', 'Toronto, ON M5T 2M2', 'Canada']}",+14169277474,+1 416-927-7474,2048.2574680541684,"[{'open': [{'is_overnight': False, 'start': '0930', 'end': '1700', 'day': 0}, {'is_overnight': False, 'start': '0930', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '0930', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '0930', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0930', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0930', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '0930', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",
ubDO6BYjnPSIZIpWxXGdlQ,karines-toronto,Karine's,https://s3-media4.fl.yelpcdn.com/bphoto/TlOxLeOXNx3a3lQXYPUp_w/o.jpg,False,https://www.yelp.com/biz/karines-toronto?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,280,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.2,"{'latitude': 43.654152, 'longitude': -79.391194}",[],"{'address1': '109 McCaul Street', 'address2': 'Unit 32', 'address3': '', 'city': 'Toronto', 'zip_code': 'M5T 3K5', 'country': 'CA', 'state': 'ON', 'display_address': ['109 McCaul Street', 'Unit 32', 'Toronto, ON M5T 3K5', 'Canada']}",+14165910863,+1 416-591-0863,2283.638300080823,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '1500', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '1500', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '1500', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': 'http://stage.karines.ca/home-karines/karines-fresh/', 'open24_hours': None, 'waitlist_reservation': None}",$
XqPMOwrJ0xjphyNQYcoPLg,buddhas-vegan-toronto,Buddha's Vegan,https://s3-media1.fl.yelpcdn.com/bphoto/OG3I2oTv-WAs59S6ZpwMOQ/o.jpg,False,https://www.yelp.com/biz/buddhas-vegan-toronto?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,158,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.3,"{'latitude': 43.65203, 'longitude': -79.40337}",[],"{'address1': '666 Dundas Street W', 'address2': '', 'address3': '', 'city': 'Toronto', 'zip_code': 'M5T 1H9', 'country': 'CA', 'state': 'ON', 'display_address': ['666 Dundas Street W', 'Toronto, ON M5T 1H9', 'Canada']}",+14166033811,+1 416-603-3811,2537.2406610815874,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': 'http://www.buddharestaurant.ca/03_menucard.html', 'open24_hours': None, 'waitlist_reservation': None}",$
V9qjoWogqqMWvFFpuASRYw,evviva-breakfast-and-lunch-toronto-2,Evviva Breakfast & Lunch,https://s3-media2.fl.yelpcdn.com/bphoto/goh1H3587PYDjDT8xe4MNA/o.jpg,False,https://www.yelp.com/biz/evviva-breakfast-and-lunch-toronto-2?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,464,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.8,"{'latitude': 43.641602, 'longitude': -79.383301}",[],"{'address1': '25 Lower Simcoe', 'address2': '', 'address3': '', 'city': 'Toronto', 'zip_code': 'M5J 3A1', 'country': 'CA', 'state': 'ON', 'display_address': ['25 Lower Simcoe', 'Toronto, ON M5J 3A1', 'Canada']}",+16473514040,+1 647-351-4040,3793.099751839603,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '1600', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '1600', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '1600', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '1600', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '1600', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '1700', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '1700', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': 'https://evviva.ca/wp-content/uploads/2020/05/EvvivaToronto-Takeout-Menu.pdf', 'open24_hours': None, 'waitlist_reservation': None}",$$
JBJW2fYtshMAmyvxVEPeIA,la-bartola-toronto,La Bartola,https://s3-media3.fl.yelpcdn.com/bphoto/JwpIwHehn8mZgmSHE9f1gA/o.jpg,False,https://www.yelp.com/biz/la-bartola-toronto?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,30,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.3,"{'latitude': 43.6554696, 'longitude': -79.4135635}",[],"{'address1': '588 College St', 'address2': '', 'address3': None, 'city': 'Toronto', 'zip_code': 'M6G 1B3', 'country': 'CA', 'state': 'ON', 'display_address': ['588 College St', 'Toronto, ON M6G 1B3', 'Canada']}",+14167921550,+1 416-792-1550,2489.095854440973,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",
o_dhJnRkOqG7TRC7gogR9Q,impact-kitchen-toronto-6,Impact Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/s2xAAeCDIsSXzCTi5mpEmQ/o.jpg,False,https://www.yelp.com/biz/impact-kitchen-toronto-6?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,27,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",4.4,"{'latitude': 43.64085, 'longitude': -79.37871}",[],"{'address1': '88 Queens Quay W', 'address2': '', 'address3': None, 'city': 'Toronto', 'zip_code': 'M5J 0B6', 'country': 'CA', 'state': 'ON', 'display_address': ['88 Queens Quay W', 'Toronto, ON M5J 0B6', 'Canada']}",+14163061986,+1 416-306-1986,3898.5274431860275,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '1900', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '1900', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '1900', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '1900', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '1900', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '1900', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '1900', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': 'https://www.impactkitchen.ca/grocery-menu', 'open24_hours': None, 'waitlist_reservation': None}",
nT16Y6AsJDwEpUB1JICKzg,st-lawrence-market-toronto,St. Lawrence Market,https://s3-media4.fl.yelpcdn.com/bphoto/UARSSuitIP3dXSBqxtUDxQ/o.jpg,False,https://www.yelp.com/biz/st-lawrence-market-toronto?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,717,"[{'alias': 'farmersmarket', 'title': 'Farmers Market'}]",4.4,"{'latitude': 43.64884187621307, 'longitude': -79.37151453505815}",[],"{'address1': '92- 95 Front Street E', 'address2': '', 'address3': '', 'city': 'Toronto', 'zip_code': 'M5E 1C3', 'country': 'CA', 'state': 'ON', 'display_address': ['92- 95 Front Street E', 'Toronto, ON M5E 1C3', 'Canada']}",+14163927219,+1 416-392-7219,3485.096049348811,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '1900', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '1900', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '1900', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '1900', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '1700', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '1700', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': None, 'waitlist_reservation': None}",$$
